http://dbpedia.org/resource/Vancouver	1.04399	-0.131637	-1.06398	-0.248988	-0.745777	0.058336	-1.40764	-1.05885	-0.043649	0.223698	-0.37976	0.652511	0.133028	0.211988	0.293143	0.381062	0.896739	0.37597	-0.42536	-0.317738	-1.76485	0.384384	-0.698458	-0.00685229	0.496036	0.763441	0.861445	0.281559	0.098612	0.0292416	0.136375	-0.173585	-0.281367	0.176708	-0.626795	0.710784	-0.334274	0.19903	-0.453467	-0.901806	0.0376887	0.607618	-0.137637	0.41481	-0.32806	-0.24798	0.55395	-0.0523847	-1.36742	0.400433	0.307282	0.2412	-0.833788	-1.06427	0.190738	0.540844	0.487693	-0.0914871	1.50175	-0.425127	0.245794	0.174275	-0.521111	-0.517427	-0.602318	-0.127698	0.253006	0.117025	-0.643947	0.576795	-0.801343	0.107894	0.64113	0.340942	-0.382315	-0.383468	-0.311392	-1.00482	1.0759	0.973558	0.466276	-0.471683	0.524704	-0.837542	0.544318	-0.0355021	0.776139	0.513697	-0.817172	-0.358332	-0.105773	-0.824422	0.332422	0.265374	1.09281	0.512856	-0.0986046	0.967214	0.622854	-0.773135	-0.282859	1.28674	-0.16348	0.310694	1.039	0.372674	-0.709127	0.513083	0.633698	0.357845	0.0799872	-0.532709	-0.627018	0.0758441	0.120369	0.126727	-0.0344146	1.38256	1.07341	-0.47431	-0.317693	0.427116	0.318103	-0.392421	-0.467116	0.904931	0.6984	-0.427835	0.310842	0.306708	0.188329	-0.0817603	0.0681288	0.386192	0.0416345	0.539606	-0.377621	-0.199845	0.0673651	-1.04872	-0.611721	0.759056	0.14495	-0.599154	-0.0399344	0.108803	0.560998	-0.0645657	-0.0730848	0.636492	-0.756559	-0.0994401	0.0728657	-0.672221	0.708819	-0.274838	0.964361	-0.158335	-0.532795	0.302843	-0.681737	-0.817005	0.198826	0.300388	0.839943	0.3272	-0.667051	0.0425853	-0.290659	0.103306	0.932407	1.79924	0.295602	-0.10742	0.00869921	0.116844	-0.490344	0.313192	0.137884	0.407418	0.377067	-0.990953	-1.13541	0.214107	0.803892	0.241293	-0.0413495	-0.793177	0.685378	0.107371	0.513841	0.398322	0.667029	-0.206967	-0.386457	-0.186998	-0.773362	-0.419053	-0.386093	0.735815
http://dbpedia.org/resource/Zürich	0.630224	0.546526	-0.283785	0.392505	-0.579813	-0.215028	-0.49874	-1.14501	-0.845996	1.02568	-0.235753	0.832353	0.373546	0.400106	-0.0414724	-0.410219	0.111156	0.861614	-0.125149	-0.65844	-0.850663	1.82897	-0.310815	0.48829	-0.380334	0.952982	-0.616926	1.23795	-0.0825213	0.0885657	0.0799299	-0.399278	0.363186	-0.605955	-1.37547	0.783996	0.418048	-0.33401	-0.157849	0.0795198	-0.734019	0.180822	-0.325815	0.488869	0.312918	-0.878007	-0.106786	0.423462	-0.499547	0.00608603	-0.593721	0.146126	0.647587	-0.27012	0.386138	0.323762	0.140024	0.646434	0.194366	-1.02964	0.204795	0.259903	0.00341618	-0.15473	0.480302	0.0746984	-0.943612	-0.334995	-0.507326	-0.878357	0.38026	0.36158	0.478434	-0.233959	0.242969	-0.208698	0.279275	0.439204	0.45726	1.42657	-0.301079	0.795845	-0.251177	-0.411267	-1.45113	0.524993	0.412904	-0.257081	-0.0611465	0.687437	-0.44339	-0.717463	0.464935	-0.602246	0.90056	0.0410875	0.24271	0.157866	0.410724	-0.570018	0.691767	-0.0290304	-0.595322	-0.0980583	0.653439	-0.779791	-0.884787	-0.45306	1.20992	0.174304	0.303925	1.11308	0.755422	-1.47566	0.226083	1.3582	0.0870556	0.0395608	0.263424	0.498876	-0.728576	0.0728095	0.252739	-0.221487	0.500552	-0.163181	-0.334611	0.473156	-0.0726628	0.556455	-0.100111	0.356	0.0704759	0.123512	0.0569047	-0.374203	-0.425314	0.97501	-0.734617	-0.0401147	-0.11663	0.780495	-0.0654502	-0.568742	-0.116183	0.545151	-0.021405	0.813844	0.664321	-0.15734	-1.1964	-0.00462185	0.364906	-0.870816	0.292712	0.813428	1.3819	0.737614	-1.13335	-0.644911	-1.03551	-0.661719	0.98078	-0.35547	0.835918	0.316844	-0.41471	0.666689	-0.375344	-0.346163	-0.0322469	0.0491849	0.651643	-0.424301	0.056837	-0.0883871	-0.546657	-0.0246304	-0.951857	0.373777	0.398322	-0.118355	0.154709	-0.33074	0.420838	1.12863	0.0854736	0.468874	0.127826	-0.183097	-0.33655	1.05517	-0.423868	-0.792025	-0.323349	-0.386723	-0.928454	0.575212	0.445519	-0.515858
http://dbpedia.org/resource/Vienna	1.45475	0.208929	-0.13995	-0.696641	-0.0523271	0.107631	-0.345162	-0.805272	-0.24759	0.718569	0.282056	-0.125093	-0.0594452	-0.0140203	1.12965	-0.337034	0.290971	0.191702	0.0532358	0.367286	-0.535752	1.14459	-0.413213	1.22969	-1.48119	1.4208	-0.0986673	0.591436	0.163981	-0.215551	0.53887	0.182796	0.493955	0.455692	0.281239	0.318102	0.0923865	-0.219704	-0.535849	-0.655101	-0.835332	-0.238952	-0.930903	0.425535	0.0167505	0.079527	0.135164	0.0175002	-0.519546	1.24643	-0.0501719	1.00969	0.410961	-0.467083	0.0110077	0.396369	-0.0197754	-0.381333	-0.332336	-0.0937191	0.819775	0.264397	0.502037	0.892137	0.143603	-0.548749	-0.758693	-0.600017	-0.645961	0.166297	-0.238008	-0.180948	-0.391051	-0.44768	0.467123	-0.678073	-0.135945	-0.171504	0.19463	0.174384	-0.068602	0.738289	-0.272761	-1.78519	-0.706079	-0.291573	-0.255517	0.469903	0.182703	1.27928	-0.158927	-1.16087	0.803113	0.28544	0.634612	-0.187905	-0.134304	0.158576	0.514557	-0.775321	-0.173181	0.394286	-0.0746276	0.283627	0.870924	0.834455	0.565083	0.27078	0.545782	-0.369782	0.0355873	0.628374	0.379467	-0.36697	0.176645	-0.0223256	-0.841506	0.727676	-0.0483406	-0.0760295	-0.941587	0.907592	-0.482531	-0.471917	0.868282	-0.564452	-0.517097	0.242331	1.01284	0.691133	-0.572921	-0.348016	0.432915	0.0080638	0.861568	-0.209815	0.310456	0.603597	0.252424	-0.295963	0.085299	1.54959	-0.169473	-0.239191	-0.00424918	0.460535	0.495354	0.792345	0.770152	-0.442147	-0.63144	0.621937	0.529457	-0.956636	0.16805	0.31759	1.09226	-0.398058	-1.43383	0.143463	-0.308691	0.00277361	-0.467361	0.0271177	0.302849	0.173165	-1.02727	-0.550572	0.0212884	-0.698951	-0.407763	1.16903	0.736111	-0.0846028	0.160096	-0.291446	-0.134058	0.111596	-0.241604	0.419513	0.222676	0.937738	-0.455222	0.434728	-0.127398	0.688158	-0.900086	-0.071006	0.0459433	0.394983	0.721188	1.36636	0.386722	-0.11641	0.0381207	0.0957523	-0.262814	-0.433446	0.110328	-0.42166
http://dbpedia.org/resource/Bern	0.837439	-0.297232	0.156686	0.0379063	-0.666519	0.0852953	-0.393503	-0.876727	-0.562207	0.378483	-0.496107	0.639222	-0.195811	-0.0634362	0.182564	-0.0119892	0.175616	0.405866	-0.0116305	-0.313428	-0.423263	1.68035	-0.233747	1.02164	-0.533396	0.215289	-0.465369	0.848426	0.867331	0.959839	-0.171998	0.215731	0.0458922	-1.06798	-1.22162	0.842807	0.629226	-0.39707	-0.0421805	-0.446103	-1.63519	-0.050599	-0.281129	0.361736	0.412561	-1.13107	0.040704	0.464618	-1.29386	0.280494	-0.66864	0.394158	0.423444	-0.864521	0.306401	0.218033	0.450352	0.387676	-0.6027	-0.591317	0.407469	0.298347	0.24128	0.00710995	0.924368	-0.351449	-1.47383	-0.444133	-0.677923	-0.588537	0.353973	0.986425	0.48012	0.341714	-0.164699	0.0586549	0.23592	0.778991	0.699676	1.34841	-0.321757	0.235093	0.304968	0.162897	-0.813397	0.647462	1.14548	0.0467516	0.302781	0.566051	-0.654029	0.400335	1.11541	0.0520552	1.01215	0.152325	0.791135	0.468978	1.33158	-0.0236723	0.268771	0.150256	-0.152388	-0.102525	1.19229	0.126022	-0.796026	0.506397	1.35606	-0.694121	0.0321656	0.151716	0.309363	-1.64097	0.548729	0.404359	0.493711	-0.789776	0.407383	-0.115995	0.21467	0.0607146	0.467954	-0.471321	0.139927	-0.243749	0.25524	0.162341	0.605865	0.411665	0.482562	-0.111894	-0.12041	0.036287	0.20949	-0.309466	-0.0451611	1.13431	-0.661531	0.0423635	0.168084	0.926797	-0.426962	-0.88267	0.313848	0.66319	0.372767	0.647996	0.167108	0.811845	-0.929514	0.580483	1.00687	-0.948395	-0.0818088	0.612294	0.784808	0.0885739	-1.0136	-0.147199	-1.11334	0.0836028	0.275657	-0.814292	0.987659	-0.0676256	-0.501182	0.425523	-0.281021	-0.273832	-0.0272979	0.435077	0.890459	-0.044573	-0.182206	0.465697	-0.110824	-0.347708	-1.44751	0.582408	0.300766	-0.00983751	0.38653	-0.195302	0.170188	1.69491	0.0298036	0.23202	0.380053	0.566151	0.0657341	0.825312	-0.488443	0.32897	-0.331832	-0.718235	-0.629268	0.673043	-0.7134	-0.591913
http://dbpedia.org/resource/Sydney	1.73449	-0.194572	0.176145	0.987945	-1.06384	0.0154378	-0.366709	-0.311737	0.654994	0.225641	-0.288918	0.128209	-0.31914	-0.297347	1.21286	-0.0939176	-0.285978	0.605861	1.19652	-0.0798543	-0.898023	0.922087	-0.941353	-0.159829	-1.21167	1.18366	-0.0789224	-0.10545	0.432181	-0.926405	-0.837325	-0.0685479	-0.234054	0.106907	-0.254804	0.325202	0.321165	-0.155875	-0.222691	-0.546296	-0.696123	-0.542615	-0.239011	0.524174	0.327429	-0.08015	0.391512	0.37792	-0.363338	-0.431251	0.431348	0.723697	0.345137	-0.664768	0.539365	-0.264323	-0.698494	-0.787001	0.439142	-0.464984	1.10728	0.0223475	-0.0673326	-0.525126	-0.0298681	0.604617	-0.664791	0.452616	-0.197168	0.627183	0.191881	-0.690209	0.265421	0.524668	-0.247166	-0.711088	0.132687	-0.670771	0.287523	0.897418	0.128518	-0.134394	-0.139753	-1.23691	-0.499727	-0.00835908	-0.252534	0.306354	-0.633685	0.649377	0.474647	-0.445653	-0.0764166	0.0777289	0.410033	-0.556004	-0.238004	0.809709	0.42295	-0.804627	-0.758503	0.558413	0.270284	-0.146659	0.256668	-0.229308	-0.467993	0.0273874	-0.28209	0.0719539	0.246505	0.503812	-0.0838733	-0.525893	0.205394	0.300744	-0.613442	0.680974	0.249962	0.151322	-0.69239	0.279424	-0.460883	0.600168	-0.0464139	0.587153	-0.241341	-0.671521	0.0581328	0.387747	0.0544538	0.751109	0.642349	0.342773	-0.357871	-0.559959	0.54038	0.83598	0.255231	-0.407441	-0.0996221	0.759655	0.505457	-1.12282	-0.716848	0.707945	1.02946	0.36858	0.577774	0.395161	-0.436653	-0.0288691	0.796116	-1.02217	0.53617	0.643853	0.109082	1.07757	-0.204597	0.0760678	-0.144331	-1.22231	1.88489	0.296124	-0.0996449	0.379437	-0.638884	-0.471487	0.234803	-0.300659	-0.0991353	-0.326627	0.28436	0.220767	-0.226268	0.455727	-0.563379	0.075332	0.0305614	-0.250997	0.725529	-0.317634	-0.761401	-0.451622	-0.769362	0.67811	-0.372475	0.0545648	0.115197	-0.0750568	-0.158056	0.979534	0.23869	-0.350478	0.0815886	-0.536217	-0.165689	-0.0481086	0.0891783	0.145785
http://dbpedia.org/resource/Geneva	1.15618	0.39225	-0.240495	-0.135217	0.181808	-0.409275	0.164459	-0.979904	-0.426943	0.936417	0.0521537	0.851441	-0.546539	0.979177	1.09731	-0.00421896	-0.166973	-0.0282153	0.207054	-0.703818	-0.724775	1.37468	0.160497	0.515538	-0.17372	1.38406	0.173113	0.969818	1.13969	0.804864	0.102701	-0.342237	0.133031	-0.248447	0.106867	-0.382887	1.3058	-0.0627855	0.539985	-0.284526	0.30902	0.398618	-0.696268	-0.602165	1.01442	-1.38615	-0.0729037	0.468815	-0.840957	0.24005	-0.524213	0.670417	0.237101	-0.31281	-0.267052	-0.0286937	0.545025	0.486825	0.199216	-1.42214	0.146155	0.0202882	0.430864	0.315802	0.752751	0.413124	-1.01929	-0.267927	-0.442521	-0.541322	0.0787842	0.405884	0.231883	0.914709	0.322415	0.0937063	0.255057	0.359729	1.12168	1.88442	0.0614384	0.0611714	-0.388669	0.440408	-0.997812	0.751473	0.8581	0.845352	-0.531539	1.05789	-0.28097	-0.769598	0.588044	0.0755099	1.20944	-0.160143	0.228339	0.853684	0.886936	-0.66049	-0.309091	0.365053	-0.33304	0.51669	1.24402	-0.147469	-0.223116	0.656494	0.115864	-0.434136	0.52851	0.509093	0.782014	-1.07898	0.492497	-0.0790161	-0.380032	-0.394123	0.706284	-0.274968	-0.312533	0.60947	-0.0665314	-0.185633	0.766848	0.583515	-0.433237	0.0323032	0.822058	-0.214891	0.652795	0.306297	-0.0080654	0.197089	0.491058	0.586008	-0.714183	0.555293	-0.962317	-0.149364	-0.461787	0.615046	-0.219636	0.137022	-0.902355	1.13912	0.170895	0.69241	0.686042	-0.0397936	0.469498	0.572972	0.0635409	-1.52346	-0.116076	0.095477	1.31677	0.252768	-0.767919	0.63621	-1.33843	-0.794043	-0.299873	-0.139745	-0.0517326	0.401331	-0.794116	0.066431	0.25518	0.328078	-0.374716	-0.347634	-0.556407	-0.112111	-0.934624	0.0368547	-0.208276	-0.465071	-0.808565	0.00668093	-0.137078	0.267782	0.421813	0.0383415	0.0555938	0.468856	0.0326983	0.0522979	0.799039	1.26115	-0.318368	0.503856	-0.442584	-0.269657	-0.326114	-0.379352	-0.213608	0.0907847	-0.403009	-0.499416
http://dbpedia.org/resource/Auckland	0.72204	-0.60527	-0.356266	0.826721	-0.904267	-0.375563	-0.0483737	-1.12129	0.838159	0.4194	-0.0793523	0.708992	-0.00652137	0.551381	0.613372	-0.0937689	0.134884	1.42908	-0.133808	-0.182395	-0.867538	1.10744	0.62735	-0.372129	-0.560984	1.01534	-0.860114	0.609353	0.547529	0.31386	-1.12127	-0.596548	0.320417	-0.791072	0.0828611	-0.265977	0.176932	-0.61278	0.229212	-0.143278	-0.305212	0.674804	0.100421	2.07296	-0.759105	0.0901906	0.501716	1.14435	-0.954561	-0.240933	0.808615	0.572414	-0.52334	0.0577154	1.06576	1.17373	-0.0799783	-0.466706	0.414628	-0.440311	0.952405	-0.112025	-0.343083	-0.816629	-0.224418	0.468445	-0.447696	0.347525	0.372079	-0.665847	-0.799333	-0.113213	0.388045	0.340066	0.124077	-0.838743	0.0549416	0.175951	0.866109	0.920575	0.584074	-0.274799	-0.878197	-0.830248	-0.75981	1.14062	-0.324856	-0.078701	-0.515882	-0.674104	0.275155	-1.66948	0.208976	-0.744526	0.451819	0.29563	0.230175	1.01001	0.308383	-0.665143	-0.0273368	0.943911	-0.31568	0.181185	0.672252	0.526396	0.0422636	0.548561	-0.753376	-0.148144	-0.815996	1.34926	1.0354	-0.51689	-0.0864332	0.135391	-0.51983	0.440027	0.38168	0.429667	-0.894126	0.317872	-0.165264	0.300033	-0.580498	-0.103055	-0.399915	-1.19781	-0.074599	0.790703	-0.390523	-0.130746	1.17001	-0.308833	0.830779	-0.533412	-0.0980351	0.400764	0.12519	-0.602791	0.168676	0.458653	0.235269	-0.339097	-0.35989	0.497508	0.221279	-0.304226	0.328515	-0.125786	-0.185392	-0.225826	-0.0280196	-0.58291	0.406297	0.712472	0.896027	0.542043	-0.0826278	-0.0371311	-1.00139	-0.0697659	0.536473	-0.235187	0.67664	0.512192	-0.571463	-0.77349	-0.872342	0.304098	1.26012	0.441471	0.266144	-0.49446	-0.592623	0.498295	0.117727	0.0929879	-0.988626	-0.138705	0.702154	-0.567138	-1.05401	-0.0505171	-0.174989	0.423652	-0.285808	0.625634	0.351164	0.094347	-0.399797	0.237883	0.144525	-0.721205	-0.725234	-0.75791	-0.0809726	0.514321	-0.129637	-0.0432981
http://dbpedia.org/resource/Copenhagen	1.58219	-0.0691885	-0.422027	0.0796744	-0.0416335	-0.947213	-0.0660728	-1.23753	0.865979	0.693792	-0.516402	0.99777	-0.649813	0.0665899	1.15433	0.479767	-0.423083	-0.10439	0.07504	-0.286858	-1.07071	1.0712	-0.365788	0.257439	-0.246078	0.856627	0.148546	0.688681	0.44644	0.247459	-0.146029	1.35233	-0.201359	0.465012	0.124358	0.00358147	0.63201	0.217598	1.00224	0.0701217	0.420586	-0.610035	0.149673	0.178525	-0.283743	-0.286138	-0.806423	-0.0426832	-0.802306	0.208436	-0.247329	0.848531	-0.777561	-0.13358	-0.769796	1.20729	-0.217865	0.789363	-0.0554612	-0.327566	0.58155	0.0793177	0.386143	0.509783	0.639053	0.528449	-0.256083	0.844761	-0.726422	-0.0348313	0.456132	0.00829073	0.241014	0.176296	0.0651269	-1.05556	0.252759	-0.405912	0.662714	0.885976	0.879772	0.0450223	0.329565	-0.976999	-0.400241	0.554809	0.104453	0.69739	-0.438243	0.187859	0.54004	-1.05446	0.0687233	0.314746	0.605568	0.0785777	0.640793	0.586219	0.747724	-0.387922	0.106302	-0.111815	0.359989	-0.169988	-0.0247494	-0.238155	-0.445895	0.715406	0.798214	-0.443946	0.480921	1.06172	0.987422	-0.535545	0.152768	0.368442	-1.24476	0.214451	0.669373	-1.1198	-0.666692	0.864215	0.273053	0.00106356	-0.124244	-0.397431	0.118716	0.0453271	-0.134262	0.126622	0.0643845	0.761885	0.593229	0.243863	-0.0594912	0.0184652	-0.115568	0.639098	-1.2873	-0.582821	-0.175208	0.308903	-0.656097	-0.123597	-0.275915	0.271027	1.15666	0.220324	0.160113	0.116684	-0.184861	0.406962	0.0830692	-1.15906	0.558616	0.822949	0.48935	0.181112	-0.982309	0.604537	-0.475042	0.0476775	-0.0497548	0.145015	0.661802	0.471255	-0.784405	0.259673	0.194501	-0.247738	0.960826	0.576705	0.0683372	-0.284671	-1.08547	-0.220976	-0.723182	-0.677824	-0.909869	0.274265	0.78651	-0.248413	-0.0820144	0.168863	-1.1031	-0.153097	0.0577315	0.580478	0.732709	0.843348	0.328158	0.274069	0.262367	-0.104376	-0.345328	0.134462	-0.264409	0.195196	0.377589	-0.55528
http://dbpedia.org/resource/Helsinki	1.07166	-0.125683	-1.20214	0.249981	-0.231338	-1.37193	0.381846	-1.36616	1.12433	-0.316642	0.275562	0.612063	0.312121	0.590702	1.36642	-0.353967	0.463561	-0.099611	0.266132	-0.390471	-0.371243	1.57421	-0.286351	0.227006	-0.506576	0.524138	0.599971	1.31701	0.931076	-0.0438108	-0.141324	-0.458496	-0.328449	-0.556281	-0.241451	-0.112496	0.1659	0.568398	0.500992	0.820231	-0.610706	-0.422556	0.20285	0.640566	0.512166	0.117149	0.471688	1.00131	-0.672968	0.748033	0.152352	0.292977	-0.21067	0.223571	-0.260752	-0.0541688	-0.47995	-0.396923	-0.260299	-0.434246	-0.447387	0.130199	0.21445	0.209239	0.322488	-0.0791587	-0.199948	0.119374	-1.47102	-0.15906	-0.117096	0.248012	-0.802108	0.763809	0.281348	-1.20443	0.592003	-0.122081	1.1081	0.699166	0.335565	0.0699604	0.428719	-0.489125	-0.744239	0.0801849	-0.213619	0.664116	-0.527653	0.836649	0.756098	-0.677675	-0.761673	0.0661218	-0.614863	0.639079	0.850299	0.752888	0.476072	-0.7324	0.152632	-0.0690654	0.656702	0.177142	-0.51509	0.732383	0.248292	-0.0128971	0.288837	-0.335099	0.23466	-0.213121	0.75099	-1.50245	-0.0499561	-0.450019	-0.0405704	0.375919	0.735683	0.402905	-0.560238	0.679153	0.207058	-0.279767	0.308093	-0.0939234	0.832521	0.158561	-0.00600273	0.590223	-0.119085	0.00188439	0.601528	0.163645	0.460889	0.00577524	-0.195779	0.585202	-0.651552	-0.0360355	-0.333225	0.428067	0.218896	-0.46278	-0.560521	-0.228108	1.22516	0.51165	0.69578	-0.0210753	-0.0698905	0.75174	0.530651	-0.598355	-0.344606	0.888846	0.569898	-0.226841	-2.07157	-0.283672	0.883081	0.664603	-0.463592	0.141606	1.13716	0.462902	-0.137662	-0.0367551	-0.564001	0.412328	0.177593	0.163788	0.159987	-0.36035	-0.573147	-0.196859	0.0887169	-0.389918	-1.05768	0.791312	0.53519	0.559426	-0.513936	0.316988	-0.683723	-0.0347507	0.371079	0.252527	0.434918	-0.70164	0.929391	0.384001	-0.701067	0.587541	0.0862549	-1.30035	-0.384264	-0.701257	0.549993	0.883208
http://dbpedia.org/resource/Amsterdam	1.47521	-0.252287	-0.852739	-0.721745	-0.807794	-0.418083	-0.127687	-1.04705	0.819496	-0.0607062	0.147479	0.199284	0.237391	0.51791	1.13467	0.281515	-0.207787	-0.275195	0.0887458	0.0783006	-1.01976	0.852526	-0.216552	0.861716	-0.774821	0.53197	-0.372172	1.06415	0.988847	-0.289772	-1.50086	0.454673	0.305118	0.415095	-0.047096	-0.280384	0.317112	-0.350365	0.10971	-0.361848	-0.823718	-0.60388	0.000420076	0.777107	-0.0610537	-0.57384	0.811063	-0.0792925	-0.924763	0.680394	-0.78388	1.07686	-0.550486	-0.243836	0.456032	0.471634	-0.0358313	0.23887	0.24222	-0.364173	0.427949	-0.662235	0.525544	0.403813	0.193256	-0.0796952	-0.652956	0.814132	0.238873	0.166731	-0.555527	0.199545	-0.442597	0.120662	0.548569	-0.425039	-0.630574	0.645093	0.224176	0.319561	0.60745	-0.0905044	-0.897113	-0.597121	0.103951	-0.153692	-0.233528	0.698542	-0.544367	-0.309729	-0.872829	0.0999863	0.0805645	-0.253144	0.584262	1.16359	0.503241	0.181545	1.31263	-0.387592	-0.513416	0.347927	0.548276	-0.245567	0.266257	0.965641	0.213113	0.66022	0.98417	-1.14724	0.404861	-0.482761	0.0800956	-0.0692391	0.0528374	-0.551831	-1.10899	0.501691	0.49385	-0.119083	-0.87514	-0.253182	0.512538	-0.119158	0.106883	-0.126814	0.376287	0.562913	0.120816	1.16341	0.416426	-0.666801	0.414073	-0.963554	0.0684624	0.249891	-0.00306616	0.848242	-0.600422	-0.269999	0.0134888	1.0675	-0.0599359	-0.115298	0.247936	-0.152874	0.631502	-0.765023	0.431116	-0.303141	0.0860316	-0.0466126	0.538383	-1.09185	0.644253	0.981993	0.924569	0.725172	-0.739432	0.151898	0.3161	0.824541	-1.00704	0.269014	0.25047	0.136453	0.736601	0.200987	-0.817401	-0.765852	1.10692	0.841027	0.604831	0.224542	-0.115213	-0.535316	-0.112822	-0.728419	-0.54721	0.511869	-0.249448	-0.0626619	-0.0032525	-0.263192	-0.708683	-0.0210943	-0.8015	-0.543524	0.0245289	0.557104	-0.188393	1.18501	-0.266683	-0.263737	-0.627162	-0.293261	0.165073	-0.341978	-0.328864	1.17767
